experiment,env,seed,horizon,model,one_step_rmse,rollout_rmse,max_energy_drift,final_energy_drift,divergence_rate
nonlinear_dynamics,nonlinear_chain_stabilization,1,50,GraphEuler,0.0718588341870547,0.5033965811138787,0.3348090717699684,0.1380504642309057,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,1,100,GraphEuler,0.0718588341870547,1.017428535487588,0.381054970239501,0.21735753826760718,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,1,250,GraphEuler,0.0718588341870547,1.4677538622860362,0.5708346281306067,0.46471293759766413,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,1,500,GraphEuler,0.0718588341870547,1.6839339745004913,1.037255539337177,0.8134087152744424,0.0
nonlinear_dynamics,nonlinear_chain_target,1,1,SG-PolyHam+Symp,2.4473640379396414e-10,1.447660224403701e-10,6.131713001550933e-05,6.131713001550933e-05,0.0
nonlinear_dynamics,nonlinear_chain_target,1,10,SG-PolyHam+Symp,2.4473640379396414e-10,1.159991547634547e-09,0.0014515055305199323,0.0014433411856096805,0.0
nonlinear_dynamics,nonlinear_chain_target,1,25,SG-PolyHam+Symp,2.4473640379396414e-10,2.310909543535003e-09,0.0013238417622664738,0.001053775974570162,0.0
nonlinear_dynamics,nonlinear_chain_target,1,50,SG-PolyHam+Symp,2.4473640379396414e-10,3.3272239370572642e-09,0.0013011662916564976,0.001022205360042231,0.0
nonlinear_dynamics,nonlinear_chain_target,1,100,SG-PolyHam+Symp,2.4473640379396414e-10,5.7988302677611675e-09,0.0018252783051007748,0.0010948238258642981,0.0
nonlinear_dynamics,nonlinear_chain_target,1,250,SG-PolyHam+Symp,2.4473640379396414e-10,1.6387900670752324e-08,0.0015455205658865504,0.0010343815469797285,0.0
nonlinear_dynamics,nonlinear_chain_target,1,500,SG-PolyHam+Symp,2.4473640379396414e-10,3.299453611115267e-08,0.001629965198986898,0.0008339266108492227,0.0
nonlinear_dynamics,nonlinear_chain_target,1,1,DirectGraphNext,0.024804163163101328,0.009642461353008377,0.0032397646241290184,0.0032397646241290184,0.0
nonlinear_dynamics,nonlinear_chain_target,1,10,DirectGraphNext,0.024804163163101328,0.08162000332981874,0.1393727247664863,0.13505487278646583,0.0
nonlinear_dynamics,nonlinear_chain_target,1,25,DirectGraphNext,0.024804163163101328,0.100323409522393,0.27491506282885697,0.13825591746960084,0.0
nonlinear_dynamics,nonlinear_chain_target,1,50,DirectGraphNext,0.024804163163101328,0.18447375695626692,0.26183572580557196,0.16109817892973397,0.0
nonlinear_dynamics,nonlinear_chain_target,1,100,DirectGraphNext,0.024804163163101328,0.4142669700814763,0.30126467586529576,0.2560162717030693,0.0
nonlinear_dynamics,nonlinear_chain_target,1,250,DirectGraphNext,0.024804163163101328,0.7434787696352704,0.46916049735011517,0.39462785230419556,0.0
nonlinear_dynamics,nonlinear_chain_target,1,500,DirectGraphNext,0.024804163163101328,0.952276585931006,0.8119344878210507,0.7199830386489525,0.0
nonlinear_dynamics,nonlinear_chain_target,1,1,GraphEuler,0.024804163289976748,0.009642460537045693,0.003239763604201336,0.003239763604201336,0.0
nonlinear_dynamics,nonlinear_chain_target,1,10,GraphEuler,0.024804163289976748,0.08161999971107435,0.13937281192860804,0.1350549606485997,0.0
nonlinear_dynamics,nonlinear_chain_target,1,25,GraphEuler,0.024804163289976748,0.10032352698270279,0.27491568294995733,0.13825698356828336,0.0
nonlinear_dynamics,nonlinear_chain_target,1,50,GraphEuler,0.024804163289976748,0.18447382314385083,0.26183623962600805,0.16109970417998254,0.0
nonlinear_dynamics,nonlinear_chain_target,1,100,GraphEuler,0.024804163289976748,0.4142669723185086,0.3012648027688426,0.2560171135460181,0.0
nonlinear_dynamics,nonlinear_chain_target,1,250,GraphEuler,0.024804163289976748,0.7434789391345635,0.4691642103550591,0.3946328913266141,0.0
nonlinear_dynamics,nonlinear_chain_target,1,500,GraphEuler,0.024804163289976748,0.9522783426139648,0.8119435794825641,0.7199932116863424,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,1,SG-PolyHam+Symp,1.673037005174333e-10,9.36158473643747e-11,0.00014778158985812042,0.00014778158985812042,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,10,SG-PolyHam+Symp,1.673037005174333e-10,8.042121140364208e-10,0.0017330313852477377,0.0015443596662670347,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,25,SG-PolyHam+Symp,1.673037005174333e-10,1.475338076207801e-09,0.001689015057521828,0.0006900253268046908,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,50,SG-PolyHam+Symp,1.673037005174333e-10,2.4191752119126218e-09,0.0016964145847389556,0.0011075966299714348,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,100,SG-PolyHam+Symp,1.673037005174333e-10,4.634842915858742e-09,0.001915209107553123,0.0012828002868116863,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,250,SG-PolyHam+Symp,1.673037005174333e-10,1.1095093277239595e-08,0.0020548240373283403,0.0014129293829776258,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,500,SG-PolyHam+Symp,1.673037005174333e-10,2.2048029400546822e-08,0.0018062719674703214,0.0012651506150021274,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,1,DirectGraphNext,0.055789568350635664,0.025986192461450383,0.009835183620448181,0.009835183620448181,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,10,DirectGraphNext,0.055789568350635664,0.2148530438360298,0.23450428343785337,0.23021552077808435,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,25,DirectGraphNext,0.055789568350635664,0.28703655899704245,0.28743997048483383,0.0888691716071857,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,50,DirectGraphNext,0.055789568350635664,0.5635920418525733,0.3654685674003266,0.16218223542494045,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,2,100,DirectGraphNext,0.055789568350635664,0.9807959168259068,0.4763287128919793,0.35268637429835614,0.0
