experiment,env,seed,budget,model,one_step_rmse,return_mean,return_se,terminal_error_mean,terminal_error_se,exploitation_gap_mean,imagined_energy_drift_mean,divergence_rate
nonlinear_matched_planner,nonlinear_chain_target,1,256,SG-PolyHam+Symp,4.906193486007805e-10,-8.407131742737763,1.4716329307928593,0.03301614985130474,0.027845788470606144,-2.4928644333973202e-09,0.340355381875782,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,256,DirectGraphNext,0.024899595040461,-8.499583950595433,1.52055848812424,0.0373858971087118,0.03182480153090189,-0.005543699648079177,0.46279204804155943,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,256,GraphEuler,0.024899595031785408,-8.499583950595433,1.52055848812424,0.0373858971087118,0.03182480153090189,-0.005544137117970897,0.46279299715219563,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,512,SG-PolyHam+Symp,2.4473640379396414e-10,-14.68695698401397,2.452438691993442,0.03281714869818654,0.019933973948345184,-2.4437336598737147e-09,0.4790223524172637,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,512,DirectGraphNext,0.024804163163101328,-14.74908265184633,2.4759517609582997,0.03308078444822133,0.020101442136747836,0.023055262849311326,0.6506442920151714,0.0
nonlinear_matched_planner,nonlinear_chain_target,1,512,GraphEuler,0.024804163289976748,-14.74908265184633,2.4759517609582997,0.03308078444822133,0.020101442136747836,0.023055010346969773,0.6506450647503256,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,16,SG-PolyHam+Symp,1.040872109029468e-08,-52.38086356573347,13.22210141297275,0.4464675387364954,0.1911339114569713,4.003401935885146e-08,3.2084357054651576,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,16,DirectGraphNext,0.06561443101500661,-52.84458990925427,13.190483424693918,0.4861196543286435,0.19034729443472104,0.4495975889080566,2.4350477617107873,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,16,GraphEuler,0.06561443519894314,-52.84458990925427,13.190483424693918,0.4861196543286435,0.19034729443472104,0.44957422651158474,2.4350329598503206,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,32,SG-PolyHam+Symp,2.7505791618947327e-09,-39.95365315159405,6.4254123632057265,0.18982884058187885,0.04459727617289018,1.6809888592206335e-08,2.1805926103471776,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,32,DirectGraphNext,0.056576534306675606,-41.15294098440296,6.219332004519307,0.2604396676073349,0.050820844701155804,-2.5681730043225723,0.8721239190959086,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,32,GraphEuler,0.05657653596284209,-41.15294098440296,6.219332004519307,0.2604396676073349,0.050820844701155804,-2.5681817853901556,0.8721177660811055,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,64,SG-PolyHam+Symp,1.347869042886451e-09,-61.29670261144981,24.144524087375395,0.6814657316429957,0.39775491702528276,-9.639723611935362e-08,2.471361140351177,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,64,DirectGraphNext,0.05611923726771507,-63.24603239728327,24.642432153689164,0.7865680642011749,0.4252614399811756,1.061009157286782,2.5693526131211484,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,64,GraphEuler,0.056119236976034936,-63.24603239728327,24.642432153689164,0.7865680642011749,0.4252614399811756,1.0610054629275918,2.5693502402730535,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,128,SG-PolyHam+Symp,6.507463545593944e-10,-48.5899949450533,12.92134409251258,0.44530354308762216,0.19261669623999186,3.612050658574617e-09,2.4549147698108276,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,128,DirectGraphNext,0.055944812761851585,-49.609136718172955,12.916980194404495,0.5077455430869617,0.21786384927550534,-1.4871388975508228,1.616823579625218,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,128,GraphEuler,0.055944812351945164,-49.609136718172955,12.916980194404495,0.5077455430869617,0.21786384927550534,-1.4871408840143943,1.616823072672789,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,256,SG-PolyHam+Symp,3.2226189328653816e-10,-57.282470940559364,27.816599973939667,0.6575024704596898,0.5140362208720761,-1.28542165060234e-08,2.3466398995885354,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,256,DirectGraphNext,0.05579721266592137,-59.71996770540852,27.809926113053397,0.7444500203439149,0.5400888199982615,-0.03406012628988497,1.5775371870240533,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,256,GraphEuler,0.05579721252016458,-59.71996770540852,27.809926113053397,0.7444500203439149,0.5400888199982615,-0.03406111298987543,1.5775364043528202,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,512,SG-PolyHam+Symp,1.673037005174333e-10,-29.658459975964785,4.5091887453457815,0.1744510596111283,0.043940753402185104,-1.9874590861945762e-10,1.7389484767622854,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,512,DirectGraphNext,0.055789568350635664,-31.398827779489533,4.663122494605833,0.23386333306088905,0.05322460624222693,-2.0838260712588306,0.9485837349341345,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,2,512,GraphEuler,0.055789568305177575,-31.398827779489533,4.663122494605833,0.23386333306088905,0.05322460624222693,-2.083826517624798,0.948583635891788,0.0
